timestamp,open,high,low,close,volume
2025-04-21 12:00:00,86971.92,88465.99,86779.97,88044.8,8328.4863
2025-04-21 16:00:00,88044.81,88270.88,86389.78,87415.1,5561.20336
2025-04-21 20:00:00,87415.09,87625.68,86887.15,87516.23,2184.70239
2025-04-22 00:00:00,87516.22,88877.0,87076.03,88157.55,5948.6986
2025-04-22 04:00:00,88157.55,88486.0,87953.86,88476.83,2721.14964
2025-04-22 08:00:00,88476.82,88701.93,88241.33,88614.1,2659.83331
2025-04-22 12:00:00,88614.09,91439.46,88482.0,90934.61,15352.18318
2025-04-22 16:00:00,90934.61,91695.0,90624.03,91414.79,6380.71134
2025-04-22 20:00:00,91414.78,93888.0,91060.0,93442.99,10810.17098
2025-04-23 00:00:00,93442.99,93909.05,92580.18,93168.91,5215.33691
2025-04-23 04:00:00,93168.91,94264.0,93017.46,94133.82,3753.14233
2025-04-23 08:00:00,94133.82,94521.79,93324.45,93466.01,4309.7212
2025-04-23 12:00:00,93466.01,94696.05,91935.41,93195.28,8544.8591
2025-04-23 16:00:00,93195.28,94219.93,92913.04,93497.88,4018.92317
2025-04-23 20:00:00,93497.88,93917.53,93238.1,93691.08,1562.18537
2025-04-24 00:00:00,93691.07,93787.65,92650.0,92673.95,2768.12366
2025-04-24 04:00:00,92673.95,92903.94,92101.63,92203.55,3429.85771
2025-04-24 08:00:00,92203.54,92657.69,91660.01,92619.94,3940.58829
2025-04-24 12:00:00,92619.94,93450.0,92434.78,93202.51,4447.23602
2025-04-24 16:00:00,93202.52,93649.56,92666.62,93556.12,2504.05999
2025-04-24 20:00:00,93556.12,94005.0,93024.0,93980.47,2407.19504
2025-04-25 00:00:00,93980.47,94444.0,92855.96,93311.83,4492.13804
2025-04-25 04:00:00,93311.83,93860.0,93013.56,93772.26,3463.8711
2025-04-25 08:00:00,93772.27,94660.0,93539.82,94635.67,3498.44872
2025-04-25 12:00:00,94635.67,95758.04,93929.41,95061.22,10872.54033
2025-04-25 16:00:00,95061.21,95554.99,94370.35,95291.0,3536.11021
2025-04-25 20:00:00,95291.0,95345.45,94441.61,94638.68,1637.55808
2025-04-26 00:00:00,94638.68,95199.0,94527.84,94739.99,2542.70188
2025-04-26 04:00:00,94739.99,94830.93,94380.72,94570.31,1410.05819
2025-04-26 08:00:00,94570.31,94733.54,93990.6,94144.06,1747.48781
2025-04-26 12:00:00,94144.07,94394.0,93870.69,94373.24,1638.82978
2025-04-26 16:00:00,94373.24,94378.87,94041.0,94307.5,832.25743
2025-04-26 20:00:00,94307.51,94888.0,94087.0,94628.0,1243.73366
2025-04-27 00:00:00,94628.0,95369.0,94041.6,94156.21,3925.87324
2025-04-27 04:00:00,94156.22,94288.65,93655.0,94065.98,1858.72082
2025-04-27 08:00:00,94065.99,94331.85,93883.81,93920.01,1343.02543
2025-04-27 12:00:00,93920.0,94173.91,93602.58,93901.08,1432.64566
2025-04-27 16:00:00,93901.09,94434.79,93727.08,94433.5,1354.62397
2025-04-27 20:00:00,94433.49,94545.45,93641.7,93749.3,1247.95188
2025-04-28 00:00:00,93749.29,93987.3,92800.01,93849.93,3829.2548
2025-04-28 04:00:00,93849.93,94800.0,93849.93,94692.49,3173.45503
2025-04-28 08:00:00,94692.49,95550.0,94339.48,95319.99,4407.81686
2025-04-28 12:00:00,95319.99,95630.0,93583.9,93833.51,6874.85491
2025-04-28 16:00:00,93833.5,94920.0,93444.0,94787.2,2284.50465
2025-04-28 20:00:00,94786.73,95180.0,94305.95,95011.18,1587.64726
2025-04-29 00:00:00,95011.18,95461.53,94443.7,94658.76,2355.42851
2025-04-29 04:00:00,94658.75,94960.0,94200.0,94917.61,3096.90198
2025-04-29 08:00:00,94917.61,95285.71,94743.01,95129.74,2370.90825
2025-04-29 12:00:00,95129.74,95300.0,94531.85,94843.1,2872.24836
2025-04-29 16:00:00,94843.1,95459.99,94658.99,95300.79,3091.57412
2025-04-29 20:00:00,95300.79,95408.0,93742.54,94256.82,3168.27898
2025-04-30 00:00:00,94256.82,95111.01,94136.48,95032.84,1764.9576
2025-04-30 04:00:00,95032.84,95180.0,94500.0,94620.99,1847.65644
2025-04-30 08:00:00,94620.99,95228.45,94527.58,95176.66,1661.24557
2025-04-30 12:00:00,95176.66,95214.9,92910.0,94004.63,8257.162
2025-04-30 16:00:00,94004.63,94500.0,93528.71,94152.01,2035.58804
2025-04-30 20:00:00,94152.01,94784.1,94005.0,94172.0,2094.66545
2025-05-01 00:00:00,94172.0,95040.3,94130.43,94782.6,2877.4378
2025-05-01 04:00:00,94782.6,95180.0,94714.38,95025.84,1880.34885
2025-05-01 08:00:00,95025.84,96396.31,94913.04,96180.01,4237.08588
2025-05-01 12:00:00,96180.01,97424.02,95769.66,96854.3,7399.49215
2025-05-01 16:00:00,96854.31,97367.26,96424.44,96523.26,3200.80242
2025-05-01 20:00:00,96523.26,96885.77,96184.19,96489.91,1785.28633
2025-05-02 00:00:00,96489.9,97233.1,96466.21,97102.32,2134.18118
2025-05-02 04:00:00,97102.32,97309.78,96350.0,96350.0,2432.89056
2025-05-02 08:00:00,96350.01,97100.0,96350.0,96928.97,1860.2708
2025-05-02 12:00:00,96928.97,97895.68,96650.94,97330.19,5047.18173
2025-05-02 16:00:00,97330.19,97783.02,96769.84,96924.23,2332.70775
2025-05-02 20:00:00,96924.23,97136.0,96561.57,96887.14,1098.51609
2025-05-03 00:00:00,96887.13,96935.67,96300.02,96337.5,2058.72462
2025-05-03 04:00:00,96337.5,96593.0,96132.67,96322.68,1508.87428
2025-05-03 08:00:00,96322.68,96421.91,95852.29,95942.02,2622.43769
2025-05-03 12:00:00,95942.01,96509.44,95880.65,96418.68,1447.96366
2025-05-03 16:00:00,96418.68,96428.33,95869.68,96354.34,899.94616
2025-05-03 20:00:00,96354.34,96441.49,95753.01,95856.42,1185.40197
2025-05-04 00:00:00,95856.42,96304.48,95588.0,95722.23,1523.29654
2025-05-04 04:00:00,95722.22,96142.86,95692.7,95879.99,1780.05807
2025-05-04 08:00:00,95879.99,95923.54,95286.78,95423.2,2146.9622
2025-05-04 12:00:00,95423.19,95690.48,95209.07,95467.6,1981.94879
2025-05-04 16:00:00,95467.6,95640.98,95239.33,95584.07,863.77274
2025-05-04 20:00:00,95584.07,95758.08,94151.38,94277.62,2740.34508
2025-05-05 00:00:00,94277.61,94808.4,93514.1,94031.47,4140.14024
2025-05-05 04:00:00,94031.47,94825.46,94020.66,94761.91,2335.74375
2025-05-05 08:00:00,94761.91,94798.01,93888.0,94038.18,2541.09717
2025-05-05 12:00:00,94038.19,94531.74,93613.66,93770.31,4184.72517
2025-05-05 16:00:00,93770.32,94900.0,93759.63,94347.17,2339.27872
2025-05-05 20:00:00,94347.16,95199.0,93876.0,94733.68,1710.19684
2025-05-06 00:00:00,94733.68,94926.99,94012.78,94454.01,1586.4337
2025-05-06 04:00:00,94454.01,94638.01,94308.63,94400.99,1310.52658
2025-05-06 08:00:00,94400.98,94400.99,93720.63,93812.54,2666.58253
2025-05-06 12:00:00,93812.53,94733.38,93377.0,94558.95,3922.63869
2025-05-06 16:00:00,94558.94,95157.0,94216.0,94963.5,2336.80706
2025-05-06 20:00:00,94963.5,96920.65,94452.75,96834.02,4299.65657
2025-05-07 00:00:00,96834.02,97732.0,96208.1,96506.9,5180.41253
2025-05-07 04:00:00,96506.9,97013.53,96310.89,96994.82,2170.95622
2025-05-07 08:00:00,96994.82,97111.0,96833.33,97047.43,1298.75814
2025-05-07 12:00:00,97047.43,97478.27,96713.14,96923.91,2791.58426
2025-05-07 16:00:00,96923.91,96961.04,95784.61,96180.01,3605.87038
2025-05-07 20:00:00,96180.0,97390.0,96076.92,97030.5,1597.25701
2025-05-08 00:00:00,97030.5,99222.22,96876.29,99152.79,6410.02899
2025-05-08 04:00:00,99152.79,99419.0,98723.25,99252.34,4129.30669
2025-05-08 08:00:00,99252.34,99888.0,99209.04,99409.14,3702.67483
2025-05-08 12:00:00,99409.15,101525.03,99090.66,100758.08,7963.43171
2025-05-08 16:00:00,100758.08,101707.02,100596.0,101299.99,5099.76086
2025-05-08 20:00:00,101300.0,104145.76,101285.71,103261.6,7656.82539
2025-05-09 00:00:00,103261.61,103268.44,102364.0,102451.04,3733.8534
2025-05-09 04:00:00,102451.04,104361.3,102374.03,103628.77,5971.49947
2025-05-09 08:00:00,103628.76,103930.0,102421.0,102958.31,8403.08937
2025-05-09 12:00:00,102958.31,103793.66,102411.99,102895.99,5841.22214
2025-05-09 16:00:00,102895.99,103370.54,102315.14,103189.17,2349.89886
2025-05-09 20:00:00,103189.17,103408.0,102727.25,102971.99,1317.83583
2025-05-10 00:00:00,102971.99,103265.82,102818.76,103226.24,1788.89448
2025-05-10 04:00:00,103226.25,104100.0,103034.5,103759.71,2472.72488
2025-05-10 08:00:00,103759.71,104079.37,103366.0,103434.94,2876.2662
2025-05-10 12:00:00,103434.94,103825.4,103100.0,103138.77,1933.54411
2025-05-10 16:00:00,103138.76,103619.68,103005.33,103191.35,2330.41287
2025-05-10 20:00:00,103191.35,104984.57,103068.87,104809.53,3922.94357
2025-05-11 00:00:00,104809.53,104972.0,103466.05,104007.03,3855.57081
2025-05-11 04:00:00,104007.03,104400.0,103345.06,103385.47,2952.77072
2025-05-11 08:00:00,103385.46,104777.0,103380.95,104652.01,2472.65506
2025-05-11 12:00:00,104652.01,104888.0,103775.91,104150.0,4500.51294
2025-05-11 16:00:00,104150.0,104832.82,103750.0,104420.0,2312.17239
2025-05-11 20:00:00,104420.0,104578.62,103569.77,104118.0,1893.44005
2025-05-12 00:00:00,104118.0,105086.42,103702.15,104100.13,4046.32885
2025-05-12 04:00:00,104100.13,105819.45,103750.0,104467.99,6956.58682
